"","hcid_ymd","redcap_data_access_group","hcid","wk_start_date","rdtp_u5","rdtp_a5","rdt_u5ntx","rdt_a5ntx","rdt_u5tx","rdt_a5tx","nordt_u5","nordt_a5","used","stk","dia_u5","dia_a5","pneu_u5","pneu_a5","mald_u5","mald_a5","mz_rdtp_u5","mz_rdtp_a5","mz_rdt_u5ntx","mz_rdt_a5ntx","mz_rdt_u5tx","mz_rdt_a5tx","mz_dia_u5","mz_dia_a5","mz_pneu_u5","mz_pneu_a5","mz_mald_u5","mz_mald_a5","weekly_sms_health_center_data_complete","FID","Shape..","lat","long","hcid_1","Name"
"2016",10820160801,"1__choma_district",108,2016-08-01,0,0,8,10,0,0,0,0,18,22,9,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2017",10820160808,"1__choma_district",108,2016-08-08,0,0,7,10,0,0,0,0,17,15,15,7,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2018",10820160815,"1__choma_district",108,2016-08-15,0,0,11,8,0,0,0,0,19,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2019",10820160822,"1__choma_district",108,2016-08-22,0,0,15,10,0,0,0,0,25,11,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2020",10820160829,"1__choma_district",108,2016-08-29,0,0,15,13,0,0,0,0,28,9,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2021",10820160905,"1__choma_district",108,2016-09-05,0,0,13,10,0,0,0,0,23,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2022",10820160912,"1__choma_district",108,2016-09-12,0,0,10,3,0,0,0,0,13,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2023",10820160919,"1__choma_district",108,2016-09-19,0,0,12,15,0,0,0,0,27,6,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2024",10820160926,"1__choma_district",108,2016-09-26,0,0,9,8,0,0,0,0,17,9,10,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2025",10820161003,"1__choma_district",108,2016-10-03,0,0,21,12,0,0,0,0,33,7,15,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2026",10820161010,"1__choma_district",108,2016-10-10,0,1,14,12,0,0,0,0,27,6,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2027",10820161017,"1__choma_district",108,2016-10-17,0,1,7,10,0,0,0,0,18,5,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2028",10820161024,"1__choma_district",108,2016-10-24,0,0,11,12,0,0,0,0,23,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2029",10820161031,"1__choma_district",108,2016-10-31,0,0,13,5,0,0,0,0,18,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2030",10820161107,"1__choma_district",108,2016-11-07,0,0,5,5,0,0,0,0,10,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2031",10820161114,"1__choma_district",108,2016-11-14,0,0,9,4,0,0,0,0,13,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2032",10820161121,"1__choma_district",108,2016-11-21,0,0,7,1,0,0,0,0,8,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2033",10820161128,"1__choma_district",108,2016-11-28,0,0,1,2,0,0,0,0,3,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2034",10820161205,"1__choma_district",108,2016-12-05,0,0,5,2,0,0,0,0,7,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2035",10820161212,"1__choma_district",108,2016-12-12,0,0,5,2,0,0,0,0,7,19,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2036",10820161219,"1__choma_district",108,2016-12-19,0,0,5,7,0,0,0,0,12,19,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2037",10820161226,"1__choma_district",108,2016-12-26,0,0,2,6,0,0,0,0,8,18,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2038",10820170102,"1__choma_district",108,2017-01-02,0,0,4,0,0,0,0,0,4,18,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2039",10820170109,"1__choma_district",108,2017-01-09,0,0,5,3,0,0,0,0,8,18,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2040",10820170116,"1__choma_district",108,2017-01-16,0,0,3,3,0,0,0,0,6,17,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2041",10820170123,"1__choma_district",108,2017-01-23,0,0,6,3,0,0,0,0,9,17,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2042",10820170130,"1__choma_district",108,2017-01-30,1,0,7,5,0,0,0,0,13,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2043",10820170206,"1__choma_district",108,2017-02-06,0,1,0,4,0,0,0,0,5,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2044",10820170213,"1__choma_district",108,2017-02-13,0,1,10,12,0,0,0,0,23,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2045",10820170220,"1__choma_district",108,2017-02-20,0,2,11,14,0,0,0,0,27,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2046",10820170227,"1__choma_district",108,2017-02-27,0,4,15,11,0,0,0,0,30,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2047",10820170306,"1__choma_district",108,2017-03-06,1,2,18,12,0,0,0,0,33,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Point",-16.357318,27.038334,108,"Mangunza"
"2048",10920120416,"1__choma_district",109,2012-04-16,1,3,22,14,0,0,0,0,40,2,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2049",10920120423,"1__choma_district",109,2012-04-23,0,5,17,14,0,0,0,0,36,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2050",10920120430,"1__choma_district",109,2012-04-30,1,1,12,15,0,0,0,0,29,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2051",10920120507,"1__choma_district",109,2012-05-07,0,4,12,31,0,0,0,0,47,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2052",10920120514,"1__choma_district",109,2012-05-14,1,6,16,37,0,0,0,0,60,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2053",10920120521,"1__choma_district",109,2012-05-21,1,1,9,13,0,0,0,0,24,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2054",10920120528,"1__choma_district",109,2012-05-28,0,0,6,25,0,0,0,0,31,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2055",10920120604,"1__choma_district",109,2012-06-04,0,1,9,12,0,0,0,0,22,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2056",10920120611,"1__choma_district",109,2012-06-11,0,0,13,13,0,0,0,0,26,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2057",10920120618,"1__choma_district",109,2012-06-18,0,0,8,17,0,0,0,0,25,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2058",10920120625,"1__choma_district",109,2012-06-25,0,1,5,3,0,0,0,0,9,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2059",10920120702,"1__choma_district",109,2012-07-02,0,1,6,11,0,0,0,0,18,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2060",10920120709,"1__choma_district",109,2012-07-09,0,0,17,32,0,0,0,0,49,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2061",10920120716,"1__choma_district",109,2012-07-16,0,1,11,25,0,0,0,0,37,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2062",10920120723,"1__choma_district",109,2012-07-23,0,0,10,18,0,0,0,0,28,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2063",10920120730,"1__choma_district",109,2012-07-30,0,1,8,18,0,0,0,0,27,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2064",10920120806,"1__choma_district",109,2012-08-06,0,0,16,31,0,0,0,0,47,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2065",10920120813,"1__choma_district",109,2012-08-13,0,0,10,24,0,0,0,0,34,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2066",10920120820,"1__choma_district",109,2012-08-20,0,0,16,12,0,0,0,0,28,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2067",10920120827,"1__choma_district",109,2012-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2068",10920120903,"1__choma_district",109,2012-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2069",10920120910,"1__choma_district",109,2012-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2070",10920120917,"1__choma_district",109,2012-09-17,0,0,4,7,0,0,0,0,11,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2071",10920120924,"1__choma_district",109,2012-09-24,0,0,10,9,0,0,0,0,19,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2072",10920121001,"1__choma_district",109,2012-10-01,0,0,4,9,0,0,0,0,13,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2073",10920121008,"1__choma_district",109,2012-10-08,0,0,9,6,0,0,0,0,15,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2074",10920121015,"1__choma_district",109,2012-10-15,0,0,6,19,0,0,0,0,25,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2075",10920121022,"1__choma_district",109,2012-10-22,0,0,18,23,0,0,0,0,41,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2076",10920121029,"1__choma_district",109,2012-10-29,0,0,15,25,0,0,0,0,40,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2077",10920121105,"1__choma_district",109,2012-11-05,0,0,6,19,0,0,0,0,25,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2078",10920121112,"1__choma_district",109,2012-11-12,0,0,8,19,0,0,0,0,27,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2079",10920121119,"1__choma_district",109,2012-11-19,1,0,10,16,0,0,0,0,27,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2080",10920121126,"1__choma_district",109,2012-11-26,0,0,9,19,0,0,0,0,28,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2081",10920121203,"1__choma_district",109,2012-12-03,0,0,15,20,0,0,0,0,35,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2082",10920121210,"1__choma_district",109,2012-12-10,0,0,10,21,0,0,0,0,31,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2083",10920121217,"1__choma_district",109,2012-12-17,0,0,9,16,0,0,0,0,25,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2084",10920121224,"1__choma_district",109,2012-12-24,0,4,9,22,0,0,0,0,31,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2085",10920121231,"1__choma_district",109,2012-12-31,0,3,9,16,0,0,0,0,28,2,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2086",10920130107,"1__choma_district",109,2013-01-07,0,0,11,22,0,0,0,0,33,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2087",10920130114,"1__choma_district",109,2013-01-14,0,1,7,9,0,0,0,0,17,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2088",10920130121,"1__choma_district",109,2013-01-21,0,0,10,12,3,4,0,0,29,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2089",10920130128,"1__choma_district",109,2013-01-28,0,3,0,16,0,3,0,0,22,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2090",10920130204,"1__choma_district",109,2013-02-04,0,1,8,13,0,1,0,0,23,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2091",10920130211,"1__choma_district",109,2013-02-11,0,0,18,16,0,0,0,0,34,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2092",10920130218,"1__choma_district",109,2013-02-18,0,1,23,28,0,1,0,0,53,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2093",10920130225,"1__choma_district",109,2013-02-25,0,1,19,29,0,0,0,0,49,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2094",10920130304,"1__choma_district",109,2013-03-04,0,1,26,21,0,1,0,0,49,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2095",10920130311,"1__choma_district",109,2013-03-11,0,0,7,9,0,0,0,0,16,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2096",10920130318,"1__choma_district",109,2013-03-18,0,0,9,28,0,0,0,0,37,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2097",10920130325,"1__choma_district",109,2013-03-25,0,0,7,12,0,0,0,0,19,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2098",10920130401,"1__choma_district",109,2013-04-01,0,3,6,11,0,0,0,0,20,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2099",10920130408,"1__choma_district",109,2013-04-08,0,2,7,27,0,0,0,0,36,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2100",10920130415,"1__choma_district",109,2013-04-15,0,4,13,24,0,0,0,0,41,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2101",10920130422,"1__choma_district",109,2013-04-22,0,1,7,25,0,0,0,0,33,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2102",10920130429,"1__choma_district",109,2013-04-29,1,0,11,33,0,0,0,0,45,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2103",10920130506,"1__choma_district",109,2013-05-06,0,2,5,22,0,0,0,0,29,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2104",10920130513,"1__choma_district",109,2013-05-13,0,3,16,25,0,0,0,0,44,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2105",10920130520,"1__choma_district",109,2013-05-20,0,2,10,23,0,0,0,0,35,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2106",10920130527,"1__choma_district",109,2013-05-27,0,0,6,8,0,0,0,0,14,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2107",10920130603,"1__choma_district",109,2013-06-03,0,0,14,13,0,0,0,0,27,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2108",10920130610,"1__choma_district",109,2013-06-10,0,1,10,10,0,0,0,0,21,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2109",10920130617,"1__choma_district",109,2013-06-17,0,1,20,25,0,0,0,0,46,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2110",10920130624,"1__choma_district",109,2013-06-24,0,1,18,16,0,0,0,0,35,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2111",10920130701,"1__choma_district",109,2013-07-01,0,0,5,10,0,0,0,0,15,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2112",10920130708,"1__choma_district",109,2013-07-08,0,1,9,27,0,0,0,0,36,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2113",10920130715,"1__choma_district",109,2013-07-15,0,0,16,18,0,0,0,0,34,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2114",10920130722,"1__choma_district",109,2013-07-22,0,0,14,10,0,0,0,0,24,2,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2115",10920130729,"1__choma_district",109,2013-07-29,0,0,14,14,0,0,0,0,28,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2116",10920130805,"1__choma_district",109,2013-08-05,0,6,6,12,0,0,0,0,24,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2117",10920130812,"1__choma_district",109,2013-08-12,0,0,9,11,0,0,0,0,20,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2118",10920130819,"1__choma_district",109,2013-08-19,0,0,13,14,0,0,0,0,27,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2119",10920130826,"1__choma_district",109,2013-08-26,0,0,11,14,0,0,0,0,25,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2120",10920130902,"1__choma_district",109,2013-09-02,0,0,27,24,0,0,0,0,51,3,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2121",10920130909,"1__choma_district",109,2013-09-09,0,0,15,18,0,0,0,0,33,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2122",10920130916,"1__choma_district",109,2013-09-16,0,0,9,16,0,0,0,0,25,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2123",10920130923,"1__choma_district",109,2013-09-23,0,0,19,23,0,0,0,0,42,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
"2124",10920130930,"1__choma_district",109,2013-09-30,2,0,20,30,0,0,0,0,52,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,"Point",-16.253556,26.905321,109,"Mapanza"
